"","id","duration","start_date","start_station_name","start_station_id","end_date","end_station_name","end_station_id","bike_id","subscription_type","zip_code"
"909",514464,80,2014-10-24 17:10:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-10-24 17:11:00,"San Francisco Caltrain (Townsend at 4th)",70,43,"Subscriber",94087
"910",513826,80,2014-10-24 11:30:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-10-24 11:31:00,"San Francisco Caltrain (Townsend at 4th)",70,530,"Customer",3755
"911",513635,138,2014-10-24 09:28:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,2014-10-24 09:30:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,76,"Customer",NA
"912",513385,117,2014-10-24 08:31:00,"South Van Ness at Market",66,2014-10-24 08:33:00,"South Van Ness at Market",66,464,"Subscriber",94110
"913",513329,143,2014-10-24 08:18:00,"2nd at Folsom",62,2014-10-24 08:21:00,"2nd at Folsom",62,465,"Subscriber",94107
"914",511866,161,2014-10-23 10:36:00,"Townsend at 7th",65,2014-10-23 10:39:00,"Townsend at 7th",65,339,"Subscriber",94107
"915",511355,64,2014-10-23 08:00:00,"Market at 10th",67,2014-10-23 08:01:00,"Market at 10th",67,536,"Subscriber",94103
"916",511062,170,2014-10-22 20:25:00,"Market at 10th",67,2014-10-22 20:28:00,"Market at 10th",67,536,"Subscriber",94303
"917",508466,97,2014-10-21 14:39:00,"Embarcadero at Sansome",60,2014-10-21 14:41:00,"Embarcadero at Sansome",60,556,"Subscriber",94121
"918",508274,60,2014-10-21 11:57:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-10-21 11:58:00,"San Francisco Caltrain 2 (330 Townsend)",69,578,"Subscriber",94107
"919",506553,148,2014-10-20 14:09:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,2014-10-20 14:12:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,502,"Subscriber",94107
"920",506025,60,2014-10-20 08:16:00,"Market at Sansome",77,2014-10-20 08:17:00,"Market at Sansome",77,109,"Subscriber",94114
"921",505787,70,2014-10-20 06:38:00,"Embarcadero at Bryant",54,2014-10-20 06:39:00,"Embarcadero at Bryant",54,489,"Subscriber",94109
"922",505634,137,2014-10-19 17:15:00,"Embarcadero at Sansome",60,2014-10-19 17:17:00,"Embarcadero at Sansome",60,530,"Customer",94579
"923",505421,160,2014-10-19 13:08:00,"Civic Center BART (7th at Market)",72,2014-10-19 13:10:00,"Civic Center BART (7th at Market)",72,191,"Customer",NA
"924",505370,84,2014-10-19 12:13:00,"California Ave Caltrain Station",36,2014-10-19 12:14:00,"California Ave Caltrain Station",36,638,"Customer",95060
"925",505213,163,2014-10-19 06:40:00,"Powell Street BART",39,2014-10-19 06:43:00,"Powell Street BART",39,637,"Customer",NA
"926",504253,75,2014-10-17 17:50:00,"2nd at South Park",64,2014-10-17 17:51:00,"2nd at South Park",64,526,"Subscriber",94107
"927",503600,165,2014-10-17 11:24:00,"Market at 10th",67,2014-10-17 11:26:00,"Market at 10th",67,275,"Customer",68102
"928",503274,84,2014-10-17 08:58:00,"Steuart at Market",74,2014-10-17 08:59:00,"Steuart at Market",74,589,"Subscriber",94607
"929",501895,115,2014-10-16 14:29:00,"Harry Bridges Plaza (Ferry Building)",50,2014-10-16 14:31:00,"Harry Bridges Plaza (Ferry Building)",50,209,"Subscriber",94105
"930",501474,72,2014-10-16 09:22:00,"Powell Street BART",39,2014-10-16 09:23:00,"Powell Street BART",39,515,"Subscriber",94109
"931",500680,154,2014-10-15 19:33:00,"Redwood City Caltrain Station",22,2014-10-15 19:36:00,"Redwood City Caltrain Station",22,225,"Subscriber",94022
"932",500610,123,2014-10-15 18:43:00,"Palo Alto Caltrain Station",34,2014-10-15 18:45:00,"Palo Alto Caltrain Station",34,699,"Subscriber",95111
"933",499837,101,2014-10-15 12:18:00,"Harry Bridges Plaza (Ferry Building)",50,2014-10-15 12:20:00,"Harry Bridges Plaza (Ferry Building)",50,382,"Subscriber",95008
"934",499699,78,2014-10-15 10:38:00,"South Van Ness at Market",66,2014-10-15 10:39:00,"South Van Ness at Market",66,453,"Subscriber",94107
"935",499601,73,2014-10-15 09:46:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-10-15 09:47:00,"San Francisco Caltrain (Townsend at 4th)",70,514,"Subscriber",94086
"936",498760,89,2014-10-14 19:20:00,"Townsend at 7th",65,2014-10-14 19:21:00,"Townsend at 7th",65,329,"Subscriber",94133
"937",496767,150,2014-10-13 20:43:00,"Market at 4th",76,2014-10-13 20:45:00,"Market at 4th",76,214,"Customer",59718
"938",496263,116,2014-10-13 17:07:00,"Redwood City Caltrain Station",22,2014-10-13 17:09:00,"Redwood City Caltrain Station",22,225,"Subscriber",94061
"939",495875,69,2014-10-13 12:27:00,"Market at 10th",67,2014-10-13 12:28:00,"Market at 10th",67,538,"Subscriber",94103
"940",495775,100,2014-10-13 11:14:00,"Market at 4th",76,2014-10-13 11:15:00,"Market at 4th",76,404,"Customer",1617
"941",495464,126,2014-10-13 08:54:00,"Harry Bridges Plaza (Ferry Building)",50,2014-10-13 08:56:00,"Harry Bridges Plaza (Ferry Building)",50,634,"Subscriber",94133
"942",494793,172,2014-10-12 16:16:00,"Broadway St at Battery St",82,2014-10-12 16:19:00,"Broadway St at Battery St",82,329,"Customer",95118
"943",494455,77,2014-10-12 09:37:00,"Clay at Battery",41,2014-10-12 09:39:00,"Clay at Battery",41,541,"Customer",NA
"944",494087,109,2014-10-11 15:47:00,"Embarcadero at Bryant",54,2014-10-11 15:49:00,"Embarcadero at Bryant",54,520,"Subscriber",94109
"945",493794,106,2014-10-11 11:58:00,"Harry Bridges Plaza (Ferry Building)",50,2014-10-11 12:00:00,"Harry Bridges Plaza (Ferry Building)",50,569,"Subscriber",94066
"946",493488,80,2014-10-10 19:19:00,"Commercial at Montgomery",45,2014-10-10 19:21:00,"Commercial at Montgomery",45,619,"Subscriber",94107
"947",493403,101,2014-10-10 18:23:00,"Market at 4th",76,2014-10-10 18:25:00,"Market at 4th",76,593,"Customer",94904
"948",492897,104,2014-10-10 15:36:00,"Broadway St at Battery St",82,2014-10-10 15:38:00,"Broadway St at Battery St",82,629,"Subscriber",94602
"949",490742,96,2014-10-09 12:47:00,"Market at 10th",67,2014-10-09 12:48:00,"Market at 10th",67,687,"Subscriber",94103
"950",490617,159,2014-10-09 11:19:00,"Commercial at Montgomery",45,2014-10-09 11:21:00,"Commercial at Montgomery",45,464,"Subscriber",94122
"951",490450,84,2014-10-09 09:27:00,"Harry Bridges Plaza (Ferry Building)",50,2014-10-09 09:29:00,"Harry Bridges Plaza (Ferry Building)",50,191,"Subscriber",94116
"952",490118,113,2014-10-09 08:03:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-10-09 08:05:00,"San Francisco Caltrain 2 (330 Townsend)",69,100,"Subscriber",94002
"953",488684,155,2014-10-08 10:34:00,"2nd at Townsend",61,2014-10-08 10:37:00,"2nd at Townsend",61,542,"Subscriber",94002
"954",488522,123,2014-10-08 09:24:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-10-08 09:26:00,"San Francisco Caltrain 2 (330 Townsend)",69,69,"Subscriber",94063
"955",487577,72,2014-10-07 18:25:00,"Embarcadero at Vallejo",48,2014-10-07 18:27:00,"Embarcadero at Vallejo",48,282,"Subscriber",94116
"956",486575,118,2014-10-07 10:17:00,"2nd at South Park",64,2014-10-07 10:19:00,"2nd at South Park",64,579,"Subscriber",94107
"957",486533,65,2014-10-07 09:54:00,"2nd at Townsend",61,2014-10-07 09:55:00,"2nd at Townsend",61,367,"Subscriber",94105
"958",486056,161,2014-10-07 08:00:00,"Steuart at Market",74,2014-10-07 08:02:00,"Steuart at Market",74,419,"Customer",94606
"959",485772,160,2014-10-06 21:13:00,"2nd at Townsend",61,2014-10-06 21:15:00,"2nd at Townsend",61,367,"Subscriber",94107
"960",485313,80,2014-10-06 17:19:00,"2nd at Townsend",61,2014-10-06 17:20:00,"2nd at Townsend",61,367,"Subscriber",94611
"961",484986,144,2014-10-06 15:01:00,"Powell at Post (Union Square)",71,2014-10-06 15:03:00,"Powell at Post (Union Square)",71,267,"Customer",92571
"962",484835,83,2014-10-06 12:30:00,"Market at Sansome",77,2014-10-06 12:31:00,"Market at Sansome",77,447,"Subscriber",94112
"963",484774,128,2014-10-06 11:45:00,"Spear at Folsom",49,2014-10-06 11:47:00,"Spear at Folsom",49,489,"Customer",NA
"964",484701,78,2014-10-06 10:39:00,"Mountain View Caltrain Station",28,2014-10-06 10:41:00,"Mountain View Caltrain Station",28,182,"Subscriber",94133
"965",484550,123,2014-10-06 09:32:00,"Palo Alto Caltrain Station",34,2014-10-06 09:34:00,"Palo Alto Caltrain Station",34,128,"Subscriber",94301
"966",484031,118,2014-10-06 07:21:00,"Powell Street BART",39,2014-10-06 07:23:00,"Powell Street BART",39,557,"Subscriber",94605
"967",483786,80,2014-10-05 16:42:00,"2nd at Townsend",61,2014-10-05 16:43:00,"2nd at Townsend",61,570,"Customer",94107
"968",483333,60,2014-10-04 19:21:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,2014-10-04 19:22:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,560,"Customer",NA
"969",483052,81,2014-10-04 13:52:00,"Harry Bridges Plaza (Ferry Building)",50,2014-10-04 13:53:00,"Harry Bridges Plaza (Ferry Building)",50,306,"Customer",NA
"970",483046,68,2014-10-04 13:50:00,"Harry Bridges Plaza (Ferry Building)",50,2014-10-04 13:51:00,"Harry Bridges Plaza (Ferry Building)",50,273,"Customer",NA
"971",482797,65,2014-10-04 07:50:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-10-04 07:52:00,"San Francisco Caltrain (Townsend at 4th)",70,430,"Subscriber",95112
"972",482653,62,2014-10-03 19:07:00,"Market at 10th",67,2014-10-03 19:08:00,"Market at 10th",67,212,"Subscriber",94403
"973",482404,174,2014-10-03 17:35:00,"Powell Street BART",39,2014-10-03 17:38:00,"Powell Street BART",39,425,"Subscriber",94107
"974",481969,74,2014-10-03 13:58:00,"Market at 10th",67,2014-10-03 13:59:00,"Market at 10th",67,376,"Customer",10025
"975",481968,114,2014-10-03 13:55:00,"Market at 10th",67,2014-10-03 13:57:00,"Market at 10th",67,376,"Customer",10025
"976",481389,65,2014-10-03 08:27:00,"Civic Center BART (7th at Market)",72,2014-10-03 08:28:00,"Civic Center BART (7th at Market)",72,415,"Subscriber",94609
"977",481078,93,2014-10-02 22:24:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-10-02 22:26:00,"San Francisco Caltrain (Townsend at 4th)",70,596,"Subscriber",94107
"978",479988,91,2014-10-02 12:35:00,"2nd at South Park",64,2014-10-02 12:36:00,"2nd at South Park",64,279,"Subscriber",94303
"979",479062,84,2014-10-01 22:13:00,"Davis at Jackson",42,2014-10-01 22:15:00,"Davis at Jackson",42,401,"Subscriber",94111
"980",478914,166,2014-10-01 19:22:00,"2nd at South Park",64,2014-10-01 19:25:00,"2nd at South Park",64,598,"Subscriber",94107
"981",478357,109,2014-10-01 16:32:00,"Broadway St at Battery St",82,2014-10-01 16:34:00,"Broadway St at Battery St",82,275,"Subscriber",94107
"982",477997,91,2014-10-01 12:07:00,"Mechanics Plaza (Market at Battery)",75,2014-10-01 12:09:00,"Mechanics Plaza (Market at Battery)",75,600,"Customer",55414
"983",475884,75,2014-09-30 10:00:00,"Harry Bridges Plaza (Ferry Building)",50,2014-09-30 10:01:00,"Harry Bridges Plaza (Ferry Building)",50,498,"Subscriber",94925
"984",475748,71,2014-09-30 09:07:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-09-30 09:08:00,"San Francisco Caltrain 2 (330 Townsend)",69,447,"Subscriber",94086
"985",475648,73,2014-09-30 08:48:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-09-30 08:49:00,"San Francisco Caltrain (Townsend at 4th)",70,300,"Subscriber",94158
"986",475256,113,2014-09-30 06:47:00,"Townsend at 7th",65,2014-09-30 06:48:00,"Townsend at 7th",65,423,"Subscriber",94107
"987",474749,69,2014-09-29 17:47:00,"Townsend at 7th",65,2014-09-29 17:48:00,"Townsend at 7th",65,627,"Subscriber",94107
"988",473925,69,2014-09-29 09:49:00,"Civic Center BART (7th at Market)",72,2014-09-29 09:50:00,"Civic Center BART (7th at Market)",72,495,"Subscriber",94102
"989",473603,66,2014-09-29 08:26:00,"Civic Center BART (7th at Market)",72,2014-09-29 08:27:00,"Civic Center BART (7th at Market)",72,878,"Subscriber",94609
"990",473451,60,2014-09-29 07:38:00,"Civic Center BART (7th at Market)",72,2014-09-29 07:39:00,"Civic Center BART (7th at Market)",72,358,"Subscriber",94062
"991",473167,79,2014-09-28 17:28:00,"Civic Center BART (7th at Market)",72,2014-09-28 17:30:00,"Civic Center BART (7th at Market)",72,630,"Subscriber",94102
"992",473041,70,2014-09-28 14:56:00,"Mountain View Caltrain Station",28,2014-09-28 14:57:00,"Mountain View Caltrain Station",28,57,"Customer",94041
"993",472778,163,2014-09-28 08:26:00,"Embarcadero at Folsom",51,2014-09-28 08:29:00,"Embarcadero at Folsom",51,624,"Subscriber",94111
"994",472776,97,2014-09-28 08:23:00,"Embarcadero at Folsom",51,2014-09-28 08:25:00,"Embarcadero at Folsom",51,555,"Subscriber",94111
"995",472737,67,2014-09-28 00:14:00,"Ryland Park",84,2014-09-28 00:15:00,"Ryland Park",84,122,"Subscriber",95110
"996",472554,78,2014-09-27 16:38:00,"Embarcadero at Bryant",54,2014-09-27 16:39:00,"Embarcadero at Bryant",54,465,"Customer",94509
"997",472159,130,2014-09-27 09:04:00,"Ryland Park",84,2014-09-27 09:06:00,"Ryland Park",84,233,"Customer",95134
"998",472039,91,2014-09-26 21:56:00,"Mountain View Caltrain Station",28,2014-09-26 21:57:00,"Mountain View Caltrain Station",28,684,"Subscriber",95831
"999",471928,90,2014-09-26 18:57:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-09-26 18:58:00,"Temporary Transbay Terminal (Howard at Beale)",55,594,"Subscriber",94111
"1000",471731,123,2014-09-26 17:50:00,"Arena Green / SAP Center",14,2014-09-26 17:52:00,"Arena Green / SAP Center",14,679,"Customer",NA
"1001",471521,126,2014-09-26 16:59:00,"Embarcadero at Sansome",60,2014-09-26 17:01:00,"Embarcadero at Sansome",60,357,"Customer",NA
"1002",470918,93,2014-09-26 10:00:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-09-26 10:02:00,"San Francisco Caltrain 2 (330 Townsend)",69,273,"Subscriber",94107
"1003",470640,70,2014-09-26 08:38:00,"Embarcadero at Sansome",60,2014-09-26 08:39:00,"Embarcadero at Sansome",60,292,"Subscriber",94133
"1004",470442,144,2014-09-26 07:23:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-09-26 07:25:00,"Temporary Transbay Terminal (Howard at Beale)",55,390,"Subscriber",94602
"1005",469842,146,2014-09-25 17:22:00,"Powell Street BART",39,2014-09-25 17:25:00,"Powell Street BART",39,552,"Subscriber",94114
"1006",469707,68,2014-09-25 16:55:00,"Broadway St at Battery St",82,2014-09-25 16:57:00,"Broadway St at Battery St",82,438,"Subscriber",94089
"1007",469393,83,2014-09-25 13:07:00,"Commercial at Montgomery",45,2014-09-25 13:09:00,"Commercial at Montgomery",45,283,"Subscriber",94703
"1008",469300,81,2014-09-25 11:35:00,"5th at Howard",57,2014-09-25 11:36:00,"5th at Howard",57,212,"Subscriber",94103
"1009",469069,61,2014-09-25 09:18:00,"Powell Street BART",39,2014-09-25 09:19:00,"Powell Street BART",39,513,"Subscriber",94544
"1010",468592,105,2014-09-24 19:41:00,"2nd at South Park",64,2014-09-24 19:43:00,"2nd at South Park",64,651,"Subscriber",94110
"1011",467735,101,2014-09-24 12:50:00,"2nd at South Park",64,2014-09-24 12:52:00,"2nd at South Park",64,134,"Customer",95112
"1012",467291,94,2014-09-24 08:48:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-09-24 08:50:00,"San Francisco Caltrain (Townsend at 4th)",70,428,"Subscriber",95126
"1013",466704,134,2014-09-23 19:11:00,"Beale at Market",56,2014-09-23 19:13:00,"Beale at Market",56,373,"Customer",NA
"1014",465668,179,2014-09-23 10:19:00,"Civic Center BART (7th at Market)",72,2014-09-23 10:22:00,"Civic Center BART (7th at Market)",72,542,"Customer",NA
"1015",464706,68,2014-09-22 18:54:00,"Powell Street BART",39,2014-09-22 18:55:00,"Powell Street BART",39,401,"Subscriber",94130
"1016",464484,157,2014-09-22 17:50:00,"2nd at South Park",64,2014-09-22 17:52:00,"2nd at South Park",64,395,"Subscriber",94107
"1017",463972,68,2014-09-22 14:58:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-09-22 14:59:00,"San Francisco Caltrain 2 (330 Townsend)",69,383,"Subscriber",94107
"1018",462473,91,2014-09-20 19:54:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-09-20 19:55:00,"Temporary Transbay Terminal (Howard at Beale)",55,515,"Subscriber",94130
"1019",462252,80,2014-09-20 15:25:00,"St James Park",13,2014-09-20 15:27:00,"St James Park",13,160,"Subscriber",95110
"1020",462215,119,2014-09-20 14:44:00,"2nd at South Park",64,2014-09-20 14:46:00,"2nd at South Park",64,451,"Subscriber",94558
"1021",462176,72,2014-09-20 13:59:00,"Market at Sansome",77,2014-09-20 14:00:00,"Market at Sansome",77,432,"Customer",32301
"1022",461472,140,2014-09-19 17:15:00,"2nd at South Park",64,2014-09-19 17:17:00,"2nd at South Park",64,512,"Subscriber",94105
"1023",461167,105,2014-09-19 14:49:00,"Civic Center BART (7th at Market)",72,2014-09-19 14:51:00,"Civic Center BART (7th at Market)",72,613,"Customer",NA
"1024",461023,133,2014-09-19 12:42:00,"Broadway St at Battery St",82,2014-09-19 12:44:00,"Broadway St at Battery St",82,488,"Subscriber",94536
"1025",460187,114,2014-09-19 06:24:00,"Harry Bridges Plaza (Ferry Building)",50,2014-09-19 06:25:00,"Harry Bridges Plaza (Ferry Building)",50,592,"Subscriber",94939
"1026",459844,102,2014-09-18 17:56:00,"2nd at Townsend",61,2014-09-18 17:58:00,"2nd at Townsend",61,469,"Subscriber",94121
"1027",459269,67,2014-09-18 13:21:00,"Howard at 2nd",63,2014-09-18 13:23:00,"Howard at 2nd",63,629,"Subscriber",94111
"1028",458714,106,2014-09-18 08:35:00,"2nd at Townsend",61,2014-09-18 08:37:00,"2nd at Townsend",61,318,"Subscriber",94025
"1029",458592,69,2014-09-18 07:53:00,"2nd at Townsend",61,2014-09-18 07:54:00,"2nd at Townsend",61,276,"Subscriber",94107
"1030",457859,138,2014-09-17 17:00:00,"Harry Bridges Plaza (Ferry Building)",50,2014-09-17 17:02:00,"Harry Bridges Plaza (Ferry Building)",50,100,"Customer",80202
"1031",456019,125,2014-09-16 17:33:00,"Embarcadero at Folsom",51,2014-09-16 17:35:00,"Embarcadero at Folsom",51,16,"Subscriber",94610
"1032",455810,117,2014-09-16 16:48:00,"Embarcadero at Folsom",51,2014-09-16 16:50:00,"Embarcadero at Folsom",51,16,"Customer",98027
"1033",455595,171,2014-09-16 14:55:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-09-16 14:58:00,"Temporary Transbay Terminal (Howard at Beale)",55,354,"Subscriber",94107
"1034",455199,70,2014-09-16 09:43:00,"MLK Library",11,2014-09-16 09:44:00,"MLK Library",11,180,"Subscriber",94107
"1035",453959,113,2014-09-15 17:13:00,"2nd at South Park",64,2014-09-15 17:15:00,"2nd at South Park",64,420,"Subscriber",94127
"1036",453812,79,2014-09-15 16:45:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-09-15 16:46:00,"San Francisco Caltrain 2 (330 Townsend)",69,597,"Subscriber",94703
"1037",452769,66,2014-09-15 08:15:00,"2nd at Townsend",61,2014-09-15 08:16:00,"2nd at Townsend",61,391,"Subscriber",95148
"1038",452285,70,2014-09-14 16:13:00,"Embarcadero at Bryant",54,2014-09-14 16:14:00,"Embarcadero at Bryant",54,545,"Subscriber",94111
"1039",451626,179,2014-09-13 16:57:00,"Embarcadero at Sansome",60,2014-09-13 17:00:00,"Embarcadero at Sansome",60,344,"Subscriber",94703
"1040",451372,90,2014-09-13 12:11:00,"2nd at Townsend",61,2014-09-13 12:13:00,"2nd at Townsend",61,607,"Subscriber",94107
"1041",451263,75,2014-09-13 10:11:00,"Redwood City Caltrain Station",22,2014-09-13 10:12:00,"Redwood City Caltrain Station",22,165,"Customer",94541
"1042",450653,75,2014-09-12 17:12:00,"Spear at Folsom",49,2014-09-12 17:14:00,"Spear at Folsom",49,330,"Subscriber",94070
"1043",450330,178,2014-09-12 14:55:00,"Market at Sansome",77,2014-09-12 14:58:00,"Market at Sansome",77,512,"Subscriber",94107
"1044",450166,88,2014-09-12 12:55:00,"Powell at Post (Union Square)",71,2014-09-12 12:57:00,"Powell at Post (Union Square)",71,461,"Subscriber",94109
"1045",449307,80,2014-09-11 23:24:00,"Townsend at 7th",65,2014-09-11 23:25:00,"Townsend at 7th",65,604,"Subscriber",94111
"1046",448687,132,2014-09-11 16:16:00,"2nd at Folsom",62,2014-09-11 16:19:00,"2nd at Folsom",62,571,"Subscriber",94105
"1047",448467,147,2014-09-11 14:30:00,"Harry Bridges Plaza (Ferry Building)",50,2014-09-11 14:33:00,"Harry Bridges Plaza (Ferry Building)",50,413,"Customer",22304
"1048",448186,61,2014-09-11 11:13:00,"2nd at South Park",64,2014-09-11 11:14:00,"2nd at South Park",64,281,"Subscriber",94107
"1049",447710,77,2014-09-11 08:11:00,"Civic Center BART (7th at Market)",72,2014-09-11 08:12:00,"Civic Center BART (7th at Market)",72,580,"Subscriber",94117
"1050",447438,61,2014-09-10 22:24:00,"2nd at Townsend",61,2014-09-10 22:25:00,"2nd at Townsend",61,406,"Subscriber",94107
"1051",447200,127,2014-09-10 18:32:00,"Embarcadero at Vallejo",48,2014-09-10 18:34:00,"Embarcadero at Vallejo",48,480,"Customer",8854
"1052",446254,156,2014-09-10 10:11:00,"San Jose City Hall",10,2014-09-10 10:14:00,"San Jose City Hall",10,710,"Customer",11106
"1053",446144,102,2014-09-10 09:21:00,"Market at Sansome",77,2014-09-10 09:23:00,"Market at Sansome",77,348,"Subscriber",94702
"1054",445950,103,2014-09-10 08:41:00,"2nd at South Park",64,2014-09-10 08:42:00,"2nd at South Park",64,468,"Subscriber",94107
"1055",444327,69,2014-09-09 09:48:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-09-09 09:49:00,"San Francisco Caltrain (Townsend at 4th)",70,426,"Subscriber",95050
"1056",444107,72,2014-09-09 08:49:00,"Steuart at Market",74,2014-09-09 08:50:00,"Steuart at Market",74,291,"Subscriber",94618
"1057",443058,79,2014-09-08 17:00:00,"Embarcadero at Sansome",60,2014-09-08 17:02:00,"Embarcadero at Sansome",60,310,"Subscriber",94703
"1058",442288,170,2014-09-08 08:51:00,"5th at Howard",57,2014-09-08 08:54:00,"5th at Howard",57,472,"Subscriber",94606
"1059",441265,96,2014-09-06 18:00:00,"Market at 10th",67,2014-09-06 18:02:00,"Market at 10th",67,338,"Customer",97008
"1060",441241,163,2014-09-06 17:37:00,"Civic Center BART (7th at Market)",72,2014-09-06 17:39:00,"Civic Center BART (7th at Market)",72,576,"Subscriber",94103
"1061",441034,140,2014-09-06 13:14:00,"Embarcadero at Sansome",60,2014-09-06 13:16:00,"Embarcadero at Sansome",60,878,"Customer",94022
"1062",440433,140,2014-09-05 17:28:00,"Clay at Battery",41,2014-09-05 17:30:00,"Clay at Battery",41,600,"Subscriber",94602
"1063",440398,68,2014-09-05 17:18:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-09-05 17:19:00,"Temporary Transbay Terminal (Howard at Beale)",55,359,"Subscriber",94130
"1064",440042,144,2014-09-05 14:15:00,"Embarcadero at Vallejo",48,2014-09-05 14:18:00,"Embarcadero at Vallejo",48,580,"Customer",NA
"1065",439970,72,2014-09-05 13:05:00,"Harry Bridges Plaza (Ferry Building)",50,2014-09-05 13:06:00,"Harry Bridges Plaza (Ferry Building)",50,474,"Subscriber",94107
"1066",439933,140,2014-09-05 12:29:00,"Broadway St at Battery St",82,2014-09-05 12:32:00,"Broadway St at Battery St",82,67,"Subscriber",94133
"1067",439101,140,2014-09-04 20:16:00,"Market at 4th",76,2014-09-04 20:19:00,"Market at 4th",76,636,"Subscriber",94103
"1068",439100,130,2014-09-04 20:16:00,"Market at 4th",76,2014-09-04 20:18:00,"Market at 4th",76,419,"Subscriber",94103
"1069",439099,150,2014-09-04 20:16:00,"Market at 4th",76,2014-09-04 20:19:00,"Market at 4th",76,395,"Subscriber",94103
"1070",438629,85,2014-09-04 17:02:00,"Spear at Folsom",49,2014-09-04 17:04:00,"Spear at Folsom",49,574,"Subscriber",94028
"1071",438041,60,2014-09-04 10:53:00,"Civic Center BART (7th at Market)",72,2014-09-04 10:54:00,"Civic Center BART (7th at Market)",72,291,"Subscriber",94117
"1072",437650,74,2014-09-04 08:32:00,"Broadway St at Battery St",82,2014-09-04 08:33:00,"Broadway St at Battery St",82,292,"Subscriber",94107
"1073",437154,84,2014-09-03 19:21:00,"San Jose City Hall",10,2014-09-03 19:22:00,"San Jose City Hall",10,108,"Subscriber",95051
"1074",437027,108,2014-09-03 18:23:00,"Mountain View Caltrain Station",28,2014-09-03 18:25:00,"Mountain View Caltrain Station",28,298,"Subscriber",94041
"1075",436927,67,2014-09-03 18:00:00,"Mountain View Caltrain Station",28,2014-09-03 18:01:00,"Mountain View Caltrain Station",28,57,"Subscriber",94089
"1076",436006,71,2014-09-03 09:26:00,"Market at 10th",67,2014-09-03 09:27:00,"Market at 10th",67,483,"Subscriber",94102
"1077",435667,82,2014-09-03 08:07:00,"California Ave Caltrain Station",36,2014-09-03 08:09:00,"California Ave Caltrain Station",36,190,"Customer",30298
"1078",435560,85,2014-09-03 07:43:00,"Steuart at Market",74,2014-09-03 07:45:00,"Steuart at Market",74,501,"Subscriber",94601
"1079",435122,174,2014-09-02 18:20:00,"Mountain View Caltrain Station",28,2014-09-02 18:23:00,"Mountain View Caltrain Station",28,298,"Customer",94043
"1080",434778,150,2014-09-02 17:03:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-09-02 17:05:00,"San Francisco Caltrain (Townsend at 4th)",70,436,"Subscriber",94306
"1081",433166,103,2014-09-01 13:26:00,"Beale at Market",56,2014-09-01 13:28:00,"Beale at Market",56,589,"Subscriber",94114
"1082",433135,87,2014-09-01 12:55:00,"Post at Kearny",47,2014-09-01 12:56:00,"Post at Kearny",47,443,"Customer",94501
